tweet,class
"@edolinsky I can't even imagine if on national TV, even the local one in #USA someone would say that ""kikes"" or ""niggers"" invented #COVID19 #coronavirus. Such #antisemitism, #racism, ignorance, lack of basic knowledge is shocking and yet not surprising. #Lviv is known for #hate. #Ukraine",0
"1. How do ppl end up HERE w/o recognizing this is some racist sh*t that parallels claims made abt Jews in Mein Kampf?
2. Why IN  HELL do folks fr historically marginalized grps think re-racializing or centering sex, etc re every problem human behavior is a great f*cking idea?!? ",0
@AFunnyValentine @Squill_whispers Sure it is they helped him form the final solution for the Jews...they had much to do with WW2,0
“De Blasio didn’t threaten Jews. He only threatened Jews who practice their religion publicly.”,0
@RandyT850 @BernieSanders Why do you hate Jews so much?,0
"Yes. Jews that want to talk to us should make some kind of offering. There's a Jew that keeps emailing me saying he's a fan and that he wants to help whites, but he thinks we're wrong on the holocaust. I said I'd believe he wants to help us when he publicly denies the holocaust.",0
"I've seen a huge increase in anti-Semitic hate mail under Trump; a lot of it involves some version of ""Jews will not replace us,"" ie the claim that there's a Jewish plot to replace whites with brown people 1/ https://t.co/VjRMZb9NfB",0
"Unlike Jews, our stories remained untold, unheard!

Tollywood or Bollywood did not find our story worthy of their money!",0
"Looks like an incurable case of TDS to me. Poor morgan freeman must hate how well the the Blacks, Jews, Hispanics, Asians, Native Americans, &amp; the working men and women of America are doing under Donald Trump. He  misses the days when only the elites were doing well under obama.",0
"22 February 1944 | A transport of 650 Italian Jews left the Fossoli di Carpi camp towards #Auschwitz. Among them was Primo Levi, a chemist who was active in Italian resistance. He was arrested on 13 December 1943 https://t.co/Wq2BnNJelN",0
Look at what the infidels and Jews have made: A machine that produces 2 million masks a day. I wish we can become like these infidels one day and start thinking with our brains instead of sitting on them. https://t.co/DeDzEF0CY8,0
You’re right. They’re trying to make Jews look evil and validate harassment of our culture.,0
"Dude, get the fuck out of Israel if it bothers you that much to see Jews in religious garb. They're not forcing you to convert to Judaism or else you die. 
Do you make a big fuss when you see a Muslim wearing a hijab in public or a Catholic on Ash Wednesday?",0
"On Yom HaShoah, Holocaust Remembrance Day, #WeRemember the 6 million Jews murdered in the Holocaust. #NeverAgain will we stand by as innocents die at the hands of anti-Semitism, bigotry, &amp; hate. https://t.co/rxe7nmWniO",0
"Antonina Żabińska and her husband, Jan, Warsaw Zoo director, risked their lives to smuggle 100s of Jews out of the Warsaw ghetto, hiding them in their home and on zoo grounds. Their story was told in the film",0
@YasirAdeelSk @RMohammedShafiq before khna kaba muslims and jews to gather use to used kibla aul .but allah had ordered to prophet Muhammad saw that from to day musl;ims will use khana kaba .so Allah had resolved issue along time ago  .but some muslims many muslims are still claiming batul mukudis,0
Patrilineal Jews are Jews.,0
"Tonight, the first night of #Passover, Jews tell the story of seeking freedom from captivity in Egypt. Right now, thousands of people are held captive in jails and immigrant prisons across NY. We join our Jewish and non-Jewish community in demanding: #LetMyPeopleGo. #FreeThemAll",0
"@SarafNoah @Zimmlaw175 @tarekwrites @ShowUrJewPride Who named the land Palestine after the Jews enemies the Philistines, in an effort to eradicate Judaism. We’re still here the Romans aren’t &amp; if the Palestinians don’t decide to live in ☮️ with 🇮🇱 they won’t be...",0
"Sharpton has called

Cops “pigs”
Whites “interlopers”
Greeks “homos” and
Jews “diamond merchants”",0
"It was powerful to march with thousands of Jews today, in the face of antisemitism. I am so proud of the vibrant Jewish Left that showed up. We won’t be pushed out of our community, we won’t silence our voices, we won’t check our values at the door. We are #JewishAndProud.",0
"You can say Jews, Congresswoman. ",0
@HeerJeet How many more Jews would she have to marry and have half-Jewish children with to convince you otherwise?,0
@GnasherJew @78SoylentGreen @UKLabour Then I am pleased to be also a ZioNazie,0
@DonaldJTrumpJr Mayor De Blasio has been showing hate for Jews for at least a year in his neglect to protect them. The Bible in Genesis 12:3 says those that curse the Jews will be cursed. De Blasio is cursed a horrible curse according to God’s Word https://t.co/KjAtvaDYUF,0
"@NAN_DINI_ Just as Israel is the natural home for all Jews all over the world, India has to be (and openly declare that it is) the natural home of all Hindus and the offshoots thereof (Jains, Buddhists and Sikhs)..",0
@Bohemen_Mahren @RT_com Communist parties were secretly ruled by Jews got it. Yeah you’ve fallen so far down the rabbit hole there is no coming back. L,0
@KissMeAdapoDwae @noafens BUT YOY ROKD HIN NOT YO LOOK AR THE KIKES,0
I can guarantee you anything someone who uses the expression “zionazi” says is false and motivated by bigotry.,0
"Oh no, they just brought up Israel and the Jews...this is gonna get messy",0
@h_jineen So u call for the murder of Jews? . Tsk tsk ,0
"Fear of the crosses, fear of Jawi, fear of the transgenders, fear of the tudung, fear of the serban, fear of the Jews, fear of pluralism, fear of babi.",0
This is a special time for people of different faiths: Christians celebrate Easter. Jews are marking Passover. Muslims will soon begin the holy month of Ramadan,0
"14,000 antisemites gathered in Michigan yesterday to hear a man who loves to spread messages like:

“Jews are termites.”
“Jews started the slave trade.” False btw The jews don’t like Farrakhan, they call me Hitler. Hitler was a great man....”
“The synagogue of satan...”",0
Will DeBlasio be rounding up these Nurses too? Or is it only Jews? ,0
@bfaceNelson7 @pidgie22 Wasn't Peter siding with the Jews about bringing circumcision into salvation?,0
"@Jim_Jordan Rejoice Muslims, Buddhists, Jews, Sikhs, on and on!!!!!!!!!  No?",0
"I wonder why @IlhanMN, who:

—Accused American Jews of dual loyalty

—Claims Israel has ""hypnotized"" America

—Has been endorsed by anti-Semite David Duke

—Tweeted ""it's all about the Benjamins"" in reference to Jewish people

Supports sanctions on Israel but not on Iran",0
"Hitler began the census shortly after seizing power on April 12, 1933.  By the end of 1939, all orthodox Jews had been identified, pinpointed to their abodes, twice over.The purpose of the Census was to first locate the Jews and then “cleanse” them.",0
There is no Adolf Hitler Foundation. The Jews respect themselves,0
A weird time when being Jewish and beautiful was made to seem dissonant and Jews changed their names. ,0
Birthday message to Hitler.  You're dead and the Jews run the world.  HA HA! ,0
"In  one night, Bernie praised Fidel Castro and slandered American Jews. 

I will never support a man who stands with violent dictators; with anti-Semites or racists. And that holds true whether their name is Donald or Bernie.

#IAmTheDemocraticEstablishment ",0
@BullshitSlayer Whoever think this about Jews is not a Jew. Ethiopia Jews have lots in common with other Jewish people.,0
"“They used the Belgian police to help them round up Jews: babies, children my age, adults &amp; even the elderly. I was hidden there with my parents &amp; siblings. All day long I had to remain quiet. I couldn't look out the window. I couldn't play. Just sit in the dark, bored &amp; scared.”",0
"@HPSarcastic @DBanksy @alexcholmes So the labour councillor who called be a zionazi corrupt sub human child killer is just one of those things is it?
Or the candidate who likes to ask if my wife is feeling any better on the anniversary of her death?",0
"#YuvaratnaaDialogueTeaser 
Real Time Views Update!
800K Views
77K Kikes
46K Cmts",0
@KikesX Kikes vogue 🙌🙌 ... Nigeria's no1 online clothing store,0
"CHRISTIANS: this verse in the old testament says X
JEWS: It doesn't say that
CHRISTIAN: maybe. Who knows?
JEWS: we do. That's not in the Hebrew
CHRISTIAN: no one knows what the original language means
JEWS: Yes we do. We can read it.
CHRISTIAN: It's lost forever",0
Jews paying respect to Hitler😂 ,0
" you're supporting rebels supplied by the kikes you opposed, how retarded of you",0
Jews in revolt,0
She’s gonna air “yikes it’s the kikes” to the world!!!!????,0
"Oh I do love waking up in the morning and being called a ""zionazi"". Go join Galloways SWGB   and leave us Jewish  Labour members alone.",0
Pathetic intent not to acknowledge the connection between jews and Israel,0
"7 January 1943 | A transport of 2,000 Jews deported by the Germans from the ghetto in Augustów arrived at #Auschwitz. SS doctors sent 296 men &amp; 125 women to the camp. 1,489 people were murdered immediately in gas chambers.",0
"""F**k Kikes"" spray-painted on Los Angeles synagogue Ahavat Shalom in shocking display of antisemitic vandalism.",0
"Please join me &amp; @AmericansAA supporters tomorrow as we #StandTogether as Americans with one voice, Jews and Non-Jews, to say NO to anti-Semitism in NY.

Tomorrow is about UNITY as Americans. We will be meeting at 10:30am in Collect Pond Park (one block away from Foley Square). ",0
"Jews deported by the German Nazis for extermination were promised resettlement &amp; new life. They packed their suitcases with all the important items. Hope was used as a weapon.

Many suitcases at @AuschwitzMuseum are important documents as they carry names of their owners. ",0
"@cmon_now @Kissmygrits2017 @beyerstein No, Trump's not. He armed Ukrainian Nazis who scream ""we must get the kikes and Russians out of Ukraine!(Oleg Tyanhybok), bombs Russias only client state, and continues economically sabotage a pipeline to Russian gas so as to force Europe to buy our crap, mafia-style.",0
"Really something just profoundly moving to consider all of the awful, dangerous conditions under which Jews have had seders throughout the millenia and how a seder in a pandemic over Zoom is a kind of a link in a chain back through that history.",0
"so members of the GOP have, as predicted, officially started combining “liberal &amp; leftist Jews aren’t real Jews &amp; thus it’s not antisemitic to be antisemitic to them” rhetoric with “impeachment is a Jewish plot” antisemitic conspiracies. ",0
"@realDonaldTrump #Democrats are defending #Iran. Incredible. Iran, that pays #Palestinians to murder Jews. That’s how much they hate @realDonaldTrump. Defending the new Nazis. #Antisemitism 

Iran pledges thousands of dollars for Palestinian terrorists",0
"Ben Wheeler @E_Superdoom_Esq, a member of the Rail Union @RMTunion, refers to Israel advocates as ""zionazi lkobby"". Ben also

- says that Zionist Jews colluded with the Nazis
- compares Jews to the  Nazis",0
"On International Holocaust Remembrance Day, we mourn the lives of 6 million Jews who were systematically murdered.

Today and every day, we must redouble our efforts to confront anti-Semitism and all forms of religious discrimination and say #NeverAgain.",0
"The incredible story of how a remote Asian nation saved over 1,200 Jews during WWII. Kindness beyond measure. To the Philippines, thank you.

Join #WeRemember for International Holocaust Remembrance Day",0
"De Blasio breaks up a rabbi’s crowded funeral, gets slammed by critics for singling out Jews ",0
"2011/12 villas boas wanted a youthful revolution at chelsea and unfortunately the kikes of drogba,anelka,malouda were casualties,he preferred a combination of Torres and sturiddge in most of the games 13 of drogbas appearances that season were from the bench .",0
"During the Holocaust, 6 million Jews were systematically murdered by the Nazis and their accomplices. Today we remember all the lives lost by the Nazi killing machine, and we stand tall saying Never Again!
​​#CombatAntisemitism #VoicesOfLight",0
Didn't Hitler justify murdering 6 million Jews by claiming they weren't actually humans?  Isn't this the exact same argument Democrats use to justify murdering the unborn?,0
As Israel leads the fight against COVID-19 the UN Treaty Body promotes Boycott of the Jews (BDS) ,0
"Minnesota high school students mocked Jews being sent to Auschwitz in a TikTok video. In response, they were assigned a research paper titled “Hitler’s Final Solution at Auschwitz.”https://t.co/HpUpKJ0DHk",0
"@RuthSmeeth @Keir_Starmer Are you saying that all Jews belong to one collective society with a common mindset because, if you do, I have some working definitions from the IHRA you probably need to read.....",0
‘F**k Kikes’ spray-painted on Los Angeles synagogue ,0
@NYCMayor Why do any Jews support these anti-Semitic democrats. They are literally wishing the end of Jews. #Jewish  #NaziDeBlasio #FraudsterDeBlabla. I am appalled.,0
"Wait... Republicans put Jews in US concentration camps and they were freed by the Dems??! I had no idea... 

See how dumb your point sounds🤔",0
"""Be different from the Jews, for they do not pray in their shoes or in their leather slippers.""

[Abu Dawood]

It is better keep our shoes on when praying unless it is in a furnished place which is kept clean. ",0
"Reducing Jews to their connection to Israel is common for SJP, but to compare support for Israel to Nazism is despicable and #antiSemitic.
Powerful though, to see this student leader stand up and deliver this message in the face of such hostility. ",0
"#YuvaratnaaDialogueTeaser 
Real Time Views Update!
900K Views
83K Kikes",0
@MoroccanIndex when palestinians are constantly pushing out christians and literally banned all jews in gaza,0
"... Oh, and of course, ""baby killing Zionazi"" and ""k!ke""",0
"I am so proud to be President of the RNA.  Although we are 60, I am only the third. 1st helped Jews escape from Nazi Germany, 2nd, Diane Pearson was a wonderful writer and brilliant editor. Discovered Terry Pratchett and Kate Atkinson among others. I'm hanging in there!",0
Fun fact for Holocaust Remembrance Day: this was the same tactic used to keep European Jews out of the United States in the 1930s.,0
I wish people would stop talking about Muslims and Jews like Montagues and Capulets or cats and dogs.,0
kikes 4 ever ❤️ but ur really funny and i like seeing u on the tl,0
"Bill de Blasio sending the NYPD after Jews. 
🤔 Hitler-esque move, Bill.",0
"#Apartheid zionazist...
Ethnic cleansing, land seizure, home demolition, military occupation, bombing of Gaza..
Israel is copying South Africa very well

#SobatPalestinaINA 
",0
 There are many kinds of Jews as there are many types of Muslims. The Quran is not as holy as you think. Read the last sentence.,0
 I’m not Jewish but my vote went to ensure that Jews were safe here. It was the only factor in my vote.,0
“FU*K KIKES” found today around noon spray painted on the front of an L.A. Synagogue on Pico. ,0
"#YuvaratnaaDialogueTeaser 
Real Time Views Update!
800K Views
77K Kikes
46K Cmts",0
"Among the graffiti spray painted on the Etz Chayim Synagogue were ""F--- Kikes,"" ""Gas Em All,"" ""White Power,"" ""Jew Scum,"" and “Holohoax.”",0
"CONTEXT. the CONTEXT is YOU, on a STREET, calling people KIKES. what you would be doing is hate SPEECH, not merely saying a hateful WORD in a vacuum.",0
Look at what the infidels and Jews have made: A machine that produces 2 million masks a day. I wish we can become like these infidels one day and start thinking with our brains instead of sitting on them. https://t.co/DeDzEF0CY8,0
"Christians and Jews have died, and atheists have lived.  Explain that.",0
Jews around the world prepare for a Passover different from any other ,0
"Just another @UKLabour supporter/member pretending to be Jewish whilst calling us ""ZioNazis"" (white supremacist talk for Jews) &amp; announcing Jews are ""pedophiles.""

Hard left = Far-right, two cheeks of the same arse.

#LabourAntisemitism",0
"@ChurchofSatan Here's LaVey cursing ""niggers, kikes, fags"" who are ""inferior"" ",0
" My Great-aunt Golda &amp; her daughter, Polish Jews (Bundists) who died at the hands of fascists. ",0
"Rebel News: incites violence towards muslims almost as much as Henry Ford did against Jews. (Also pro brexit, trump, hydrocarbons, denies climate change, misogynists, anti-cycling, anti-gay.) 

Also promotes Ford pick up trucks and autoshows.

#monomania",0
"Is it ok for Blacks, Mexicans, Muslims &amp; Jews to do this?

— or is it only cool for insecure white power pussies who are so afraid of women that they simply can't get any sex with another human

— it's legalized bullying &amp; terrorist threat",0
‘F**k Kikes’ spray-painted on Los Angeles synagogue ,0
Jews living or visiting #Europe feel the need to hide their Judaism due to the rise of #antisemitic violence there.  The violence is largely fueled by the left and #openborders. https://t.co/HEywZHqp1Z,0
"#YuvaratnaaDialogueTeaser 
Real Time Views Update!
900K Views
83K Kikes",0
" Assuming you mean the ultra Orthodox community...Also assuming you're aware ultra Orthodox Jews aren't on Twitter... 

What was the point of this tweet? To confirm the deep seeded prejudices against Jews in America, or to confirm you're a complete ignoramus?

Perhaps both.",0
“Fauci or the Jews” is trending because the Washington Post doesn’t use the Oxford comma &amp; gosh Fred there’s a good illustration of why you should use the Oxford comma,0
"Dear Huz,

When and how did Hebron become off-limits to Jews?",0
"23 January 1943 | A transport of 2,000 Jews deported by the Germans from the ghetto in Grodno arrived at #Auschwitz. SS doctors sent 235 men &amp; 191 women to the camp. 1,574 people were murdered in gas chambers.",0
Israeli Rabbi Calls on American Jews to Return to Israel before Draft Reinstated ,0
"Yob who shouted 'dirty Jews' and shoved baby's pram convicted of racist assault

Rancid thug Adam Cassidy, 20, was caught on film calling the Mendelsohn family “dirty Jews” 3 times and then kicking a hoarding towards them on a busy high street last year  https://t.co/LDefkVJaRg",0
"SAME White petit bourgeois start openly saying stuff like ""beating to death Niggers and Kikes make my dick hard""

The Real True Left™: ""These are clearly lazy trust fund kids who used mom &amp; dad money to fly first class to that posh, foppish, neo-nazi demonstration""",0
"In 2019, a Jew was murdered at prayer in shul because she was a Jew. Her rabbi had his fingers blown off. Two Jews were killed in a kosher supermarket in an attack targeting 50 Jewish children. Swastikas are everywhere. Frum Jews get beaten up every day. Shame on you, Ambassador.",0
"""F**k Kikes"" spray-painted on Los Angeles synagogue Ahavat Shalom in shocking display of antisemitic vandalism.",0
"Mostly appreciated, especially coming, on that day, from our friends in #India. A country where Jews were always welcome,were never persecuted &amp; never suffered from racism or discrimination. Thank You, India",0
"As I look at the rhetoric in the Jewish community around the violence visible Jews are experiencing, I feel like well meaning (and I'm giving the honest good faith here) people on the right and left are polarizing this issue for their existing view of what Jews need",0
Os kikes enfiaram no rabo!,0
"@AP Remember how Iran criminalizes homosexuality with death, wants Jews wiped off the map, and kills Americans? It's a damn shame you're showing more reverence toward the ayatollah than an entire side of the aisle in American politics",0
14 January 1902 | Polish Jews Josek Mac was born in Radom. He was a worker. Incarcerated in #Auschwitz on 20 February 1942 (camp no. 22739). He perished in the camp on 15 March 1942 at the age of 40. https://t.co/qsQ2LoKMPZ,0
I bought a fucking skate board lol I am insane. Jews don’t skate board,0
"Empathy for EJK perpetrators and Jews at the hand of Nazis you so idolize? Nah.

Try harder gas tank.",0
 Cahill: The Gifts Of The Jews,0
"#FeaturingApocalypse
The antichrist has forerunners 
1 Adolf Hitler who slaughtered over 6million Jews 
2 ISIS  Albaghdad killed many Christians openly 
3 Alshaabab which is separating Christians from Muslims and killing them 

The antichrist is a combination of all these.",0
"Churchill continues: ""In the Soviet institutions the predominance of Jews is even more astounding. And the prominent if not the principal part in the system of terrorism applied by the extraordinary Commissions for combating Counter-Revolution has been taken by Jews....""",0
non jews r like ,0
"I know many confuse Matt 24 but I believe it speaks only of the end of the age and the Jews redemption those that turn to Jesus that is. Rev 4-6 shows the rapture of the church and them in Heaven. chapter 7 mirrors the return of Christ found in Matthew 24,",0
How long until there are no Jews left in France? ,0
What's sad about this is that the natural state for two old Jews arguing about their hearts is you win by proving how much closer to death you were. ,0
"According to statistics released by the FBI last November, Jews were again the victims of the majority of hate crimes based on religion in the United States in 2019.",0
"One of many human rights violation by Soleimani, Iranian’s henchman.  For centuries over 100k’s of Christians and Jews lived in Iran until 1979. 

Last year an Iranian pastor, 8 other Christians sentenced to 5 years in prison for converting to Christianity",0
"Why are so many american jews ,anti semitic them selves? Whats up with that ,Every Jew should be pro Israel.I converted to Judaism 30 years ago in Israel,and Im Pro Israel .",0
What happened to the Jews in Germany in the 1930s is happening to Muslims in India today.,0
Another #antisemitic attack on Jews in New York.  No the attacker wasn't a #WhiteSupremacist .  Media silence is glaring. The lefts rhetoric continues to inspire violence against Jews.   No it isn't a protest against #Israel. https://t.co/sX24vATYXv,0
.@jvplive activist Reuben Telushkin actually made this made absurd statement about the home of half the world's Jews: “Israel is antisemitic.”,0
"ub 69 people hbhbuhhhhhh
i dknt even tbink anyi e kikes my trqeets bht maghbe skmeone doe.s....s... but... 69...",0
Shock! Horror! Jews will be making plans so they can leave the USA the moment Warren takes office. ,0
"""Ye worship ye know not what: we know what we worship: for salvation is of the Jews."" ~John 4:22 #Jesus #Hope #Bible",0
Israel’s chief Ashkenazi rabbi asked Jews to stop kissing mezuzahs because of the #coronoavirus:,0
 Kikes vogue 🙌🙌 ... Nigeria's no1 online clothing store,0
It’s both unbelievable and amazing how fast the Middle East is changing its attitude towards Jews and Israel. We need to embrace this change and support it. Enough wars. Enough rockets. Say no to Hamas and yes to Hummus. More hugs please. ❤️❤️ https://t.co/rxl7BiAHZv,0
Hidden exploits of RAF’s heroic Jews ,0
"y'all, sobbing: please, think about what you're doing, you can't just ferment *everything*

jews: [putting a whole brisket in pickle brine] oh yeah? Watch us.",0
"When Hitler killed millions of Jews، the family of the former king of Iran celebrated the killing of the Jews &amp; changed the name of my land from Persia to Iran! Just like the regime of Iran!
✔️But I promised my people to reinstate Persia &amp; The Cyrus Empire.
#HolocaustMemorialDay ",0
New York City’s mayor just ordered police to start rounding up Jews. ,0
"he called out to all jews "" jewish community ""instead of pointing out the specific place of gathering.  That was the mistake !",0
"The Nazis murdered millions of Jews because they were ""unwanted.""
We murder millions of unborn babies because they are ""unwanted.""
#prolife #AbortionIsMurder",0
"I'm a ""Zionazi"" cause i showed evidence of the temple in jerusalem existing where the temple mount is. Whoops. Sorry it offends you. ",0
"1/Today, Yom HaShoah, we remember the 6 million Jews who perished in the Holocaust at the hands of the Nazi regime. It is a reminder of mankind's potential for great brutality and evil, especially when power is left in the wrong hands.",0
.Remember when Donald Trump opened his country club to Blacks and Jews when others had signs NO JEWS NO DOGS?   -  I love our Djt.,0
_9 Kikes girls don’t have balls god damit only males,0
"this is proof that danganronpa is better than persona obama kikes danganronpa

but he headcanons chihiro as cishet",0
"@JareerKassis OTOH, your moral superiority is fact based. Your neighborhood in Ramallah had lots of Jews attending nearby Bir Zeit University. Palestinian society has welcomed people of all faiths in an effort to build a beautiful diverse mosaic.",0
“FU*K KIKES” found today around noon spray painted on the front of an L.A. Synagogue on Pico. ,0
"The Gerard Henderson/News Corp book of perspective:
1. There were worse bushfires.
2. Many Jews survived the Holocaust.
3. Not everyone got the Spanish Flu.
4. The rebuilt luxury hotels after the tsunami.
5. Hiroshima is very pretty these days. 
6.Pol Pot did a lot for farming.",0
"@mikepm29 @TinTinResists @SpeakerPelosi You must really hate the military.
And you can say Jews. Everyone knows Globalist is just a dog whistle code word. Your president is openly racist,",0
"Jews and Muslims. Chants in Hebrew and Arabic.
This is the protest tonight in the streets of Tel Aviv against Trump’s “peace plan.”",0
The Untold Story of The Corfu Jews,0
"Labour MP who has just expressed ""solidarity"" with ""political prisoners"" who are actually terrorist murderers of Jews now says she wants to ""defeat antisemitism"".
That ""solidarity""",0
"Christians got what they wanted (“religious freedom”) in exchange for loyalty to the regime.
Jews got exterminated.",0
1939: 900+ Jews tried to escape Nazi Germany on the St. Louis. Entry to the US was denied. Nearly 1/3 were murdered in the Holocaust. Now: Trump expands his Muslim ban &amp; continues to violate intl law on asylum seekers. His immigration policy is a throw back to a shameful era.,0
"#YuvaratnaaDialogueTeaser 
Real Time Views Update!
900K Views
83K Kikes",0
"@SenSanders will kill off Jews (He was a Jew.)  &amp; Christians.....Period.
Look at his friends....(Linda &amp; Omar)
#CairSupporter #HezbollahLover
Hitler is dancing.....Let that sink in.",0
@NYCMayor Or else what Bill? You gonna round up the Jews? Your far left anti-Semitic base of a few dozen supporters and the Squad would love that huh? You’ll never win another election in your life. The police @NYCPBA will refuse your idiotic orders. What an unbelievably disgusting tweet.,0
"Gosh, could DeBlasio and Dems actually be modern NAZIs?
Have American Jews been suckered all these years by the Dems?
Will Jews now be forced to wear a large yellow Star of David on their chests - as in NAZI Germany, to identify them?",0
Poll: 89% of Orthodox Jews will vote for President Trump,0
@KMikchester NO I KIKES PRDSDEF BETTER,0
"@DesmondsMark @benshapiro Between Bernie Sanders and Ben Shaprio, only one of those Jews gets name dropped in Nazi manifestos. 
And it ain't Bernie.",0
"Hey @IfNotNowOrg..
Your vicious &amp; shameful campaign against Jews who live in Judea &amp; Samaria has really inspired me..
In YOUR HONOR I'll donate 5 trees to be planted in Judea &amp; Samaria, the heartland of 🇮🇱 Israel.🌳🌳🌳🌳🌳
Am Yisrael Chai!",0
"@Smitty7of7 @featherplus68 @JohnFugelsang Scary thing is: Nazis used ""Jews killed Jesus"" to justify truly evil behavior ""avenging"" their god of Abraham.
Especially bad, considering immortal gods CAN'T be sacrificed!
If the Bible be true, Jesus took a harmless 3-day vacation for our sins, then made us ALL immortal.",0
".@SpeakerPelosi just lied about Charlottesville. She claimed @realDonaldTrump praised people who chanted ""Jews will not replace us,"" saying ""good people on both sides."" I do not expect the ""reporters"" in the press conference to challenge her on that outrageous lie #FinePeopleHoax",0
4 Teaser &amp; Trailers Hits 500K+ Kikes,0
"It is #HolocaustMemorialDay. 

The Nazis targeted 

Jews
Romani people 
Disabled people 
Queer and trans people
People with the “wrong” political beliefs 
Slavs",0
Ashkenazi Jews do like circular food,0
@grette13 We’ll just call it payback for the extermination of 6 million jews and 5 million non-jews during the holocaust. ,0
"Ben Wheeler @E_Superdoom_Esq, a member of the Rail Union @RMTunion, refers to Israel advocates as ""zionazi lkobby"". Ben also

- says that Zionist Jews colluded with the Nazis
- compares Jews to the  Nazis ",0
"Just another @UKLabour supporter/member pretending to be Jewish whilst calling us ""ZioNazis"" (white supremacist talk for Jews) &amp; announcing Jews are ""pedophiles.""
#LabourAntisemitism",0
"The Holocaust, the onset of the Jews began in 1941!",0
"So much wrong w this. 

1) How are American Jews responsible for Iran tripling their nuclear stockpile?

2) How is it they managed to do that in 4 months?

3) Iran is still claiming to be maintaining that deal w Europe so maybe they just can’t be trusted and it was a shitty deal?",0
"I will never understand the appeal, for Jews, to live in Poland... Ugh ",0
"@Wilson__Valdez Dude, that theory was lit. He got everyone in there besides the Bilderbergers and the 5 Jews who plan the world economy each year at a lodge on the Greifensee",0
"#OTD in 1943,  when Jews were being rounded up across Nazi-occupied Europe, Bulgaria did what no other nation in Europe did – defied the Nazis to save its Jewish population of nearly 50,000. Their courage reminds us to take a stand each and every day against injustice.",0
nazi or better to say it...  ZIOnazi !😅😆😆 ,0
"I just heard Trump doing the antisemitism thing against the US Democrats. Casually switching between 'Israel' and 'Jews', misquoting, misrepresenting, falsifying.
Witch hunters: you are indistinguishable from the racist liar in the Whitehouse. 
Nice company you're keeping.",0
"Oh yeah
Forgot that one ""Zionazi""
The Jew haters adore that one 🙄",0
Here’s the original track used in Atomwaffen’s “Zealous Operation” video. They remixed “Gas the Kikes! Race war now!” into it. Not sure if the original artist has any relevance but you never know when in this rabbit hole.,0
"Tonight at sundown, #YomHaShoah begins.
Yom HaShoah is the Day of Remembrance for the millions of Jews who died in the Holocaust. 
As a child in France, my father survived the Holocaust. Millions of Jews",0
"Iran chants ""Death to America"" Dems are silent

Iran wages war on Jews, Dems are silent

Iran executes gays, Dems are silent

Iran oppresses women, Dems are silent

Iran slaughters innocent men, women and children, Dems are silent

AN IRANIAN GENERAL IS KILLED, DEMS SPEAK OUT!",0
"A new disgusting low for @amnesty. Yet again, they have shows they hate Israel and Jews more than they care about the Palestinian people. Shame on you @amnesty @Hind_Gaza!",0
"If the story was:

Jews (or Christians) are being ""slaughtered on demand"" for their organs in China

do you think the world's reaction would still be the same? i.e. basically doing nothing?

I don't. So why the silence when it's Muslims?

#Uyghurs",0
"1 of 15: WE ARE ALL JEWS: THE STORY OF RODDIE EDMONDS

One of the most moving and relevant stories of the Battle of the Bulge is that of Master Sergeant Roddie Edmonds, a Knoxville, Tennessee native, who served with the 106th Infantry Division. https://t.co/X64W3THFEF",0
"The belief that we (Ashkenazi Jews) are ""white Europeans""/""non-MENA"" is far too common, even now. Pictures alone prove that notion wrong.

All of the individuals pictured in this thread are (to my knowledge) 100% Ashkenazi Jewish. ",0
freaks and geeks but it’s kikes and dykes,0
"Search terms used by defendant:

""How to rid the us of jews""
""Jews enemy of the world.""
""George soros lives where""
""Jews in us gov""
""List of rabbis by state""
""How can white people rise against the jews""

He is a terrorist white nationalist.",0
"These personal belongings of anonymous people, mostly Jews, were confiscated upon arrival at #Auschwitz. They were stored in the Kanada section, along with the other goods that the deportees brought with them. ",0
“FU*K KIKES” found today around noon spray painted on the front of an L.A. Synagogue on Pico. ,0
"Bernie Sanders Insults Israel, Jews and Backs ‘Palestinian Rights’ ",0
"26 January 1943 | A transport of 2,300 Jews deported by the Germans from ghettos in Sokółka and Jasionówka arrived at #Auschwitz. SS doctors sent 161 men &amp; 32 women to the camp. 2,107 people were murdered in gas chambers.",0
@rahulroushan I think @mirchagalib kikes it. I heard its good.,0
"3 years ago today: I took the floor at the UN to ask Arab states &amp; Iran why they pushed out 850,000 of their Jews. Communities dating back 2,500 years were destroyed.

The regimes tried to silence me. But in the end this was seen 8 million times. ",0
"71% of Jews, 85% black, 67% Latinos 73% Asians vote Democrats so you are wrong again.  I don't think you have been right one time. https://t.co/ilrLV3d3F3",0
"RT @conradhackett: US adults with post-secondary degrees
Hindus 96%
Jews 75%
Muslims 54%",0
"@Book_Em_Dano_83 @RabbiJill ""Bernie Bro"" is a slur.

Your sentence is like saying ""Gooks and Kikes act the same""

You have internalized your bigotry so deeply you casually use insults without even realizing it.",0
"(4/5)
Repeatedly talking about all thieves being ""N*gg*rs"" &amp; naming ""The Jews,"" before remember to use his code words. Only to go back to naming ""them.""

Nobody tells him what to do!

Now he's defaming, with obscene vulgarity",0
"1940s: US Govt bans Jews fleeing genocide in Germany—citing national security 

2020s: US Govt bans Muslims fleeing genocide in Myanmar—citing national security",0
